FL_DATE,OP_CARRIER_FL_NUM,ORIGIN,Count
2017-09-08,345,LGA,2
2017-09-08,361,LGA,2
2017-09-08,371,LGA,2
2017-09-08,45,JFK,2
2017-09-08,461,LGA,2
2017-09-08,477,JFK,2
2017-09-08,509,LGA,2
2017-09-08,5396,LGA,2
2017-09-08,622,LGA,2
2017-09-08,65,JFK,2
2017-09-08,705,LGA,2
2017-09-09,1,JFK,2
2017-09-09,1105,JFK,2
2017-09-09,1131,LGA,2
2017-09-09,1407,JFK,2
2017-09-09,2056,LGA,2
2017-09-09,211,JFK,2
2017-09-09,23,JFK,2
2017-09-09,2802,JFK,2
2017-09-09,45,JFK,2
2017-09-09,761,LGA,2
2017-09-10,1,JFK,2
2017-09-10,1105,JFK,2
2017-09-10,1131,LGA,2
2017-09-10,1407,JFK,2
2017-09-10,1415,JFK,2
2017-09-10,163,JFK,2
2017-09-10,23,JFK,2
2017-09-10,2802,JFK,2
2017-09-10,343,LGA,2
2017-09-10,345,LGA,2
2017-09-10,361,LGA,2
2017-09-10,371,LGA,2
2017-09-10,4302,LGA,2
2017-09-10,461,LGA,2
2017-09-10,477,JFK,2
2017-09-10,509,LGA,2
2017-09-10,5396,LGA,2
2017-09-10,622,LGA,2
2017-09-10,65,JFK,2
2017-09-10,705,LGA,2
2017-09-10,761,LGA,2
2017-09-11,1,JFK,2
2017-09-11,1105,JFK,2
2017-09-11,1131,LGA,2
2017-09-11,1161,LGA,2
2017-09-11,1407,JFK,2
2017-09-11,1415,JFK,2
2017-09-11,163,JFK,2
2017-09-11,1982,LGA,2
2017-09-11,211,JFK,2
2017-09-11,2131,LGA,2
2017-09-11,23,JFK,2
2017-09-11,2802,JFK,2
2017-09-11,343,LGA,2
2017-09-11,345,LGA,2
2017-09-11,361,LGA,2
2017-09-11,371,LGA,2
2017-09-11,461,LGA,2
2017-09-11,477,JFK,2
2017-09-11,509,LGA,2
2017-09-11,5396,LGA,2
2017-09-11,622,LGA,2
2017-09-11,65,JFK,2
2017-09-11,705,LGA,2
2017-09-11,761,LGA,2
2017-09-12,1,JFK,2
2017-09-12,1105,JFK,2
2017-09-12,1131,LGA,2
2017-09-12,1161,LGA,2
2017-09-12,1407,JFK,2
2017-09-12,1415,JFK,2
2017-09-12,163,JFK,2
2017-09-12,211,JFK,2
2017-09-12,2131,LGA,2
2017-09-12,23,JFK,2
2017-09-12,2802,JFK,2
2017-09-12,343,LGA,2
2017-09-12,361,LGA,2
2017-09-12,371,LGA,2
2017-09-12,45,JFK,2
2017-09-12,461,LGA,2
2017-09-12,477,JFK,2
2017-09-12,5396,LGA,2
2017-09-12,622,LGA,2
2017-09-12,705,LGA,2
2017-09-12,761,LGA,2
2017-09-13,1,JFK,2
2017-09-13,1105,JFK,2
2017-09-13,1131,LGA,2
2017-09-13,1161,LGA,2
2017-09-13,1407,JFK,2
2017-09-13,1415,JFK,2
2017-09-13,163,JFK,2
2017-09-13,211,JFK,2
2017-09-13,2131,LGA,2
2017-09-13,23,JFK,2
2017-09-13,2802,JFK,2
2017-09-13,343,LGA,2
2017-09-13,361,LGA,2
2017-09-13,45,JFK,2
2017-09-13,461,LGA,2
2017-09-13,477,JFK,2
2017-09-13,509,LGA,2
2017-09-13,5396,LGA,2
2017-09-13,622,LGA,2
2017-09-13,65,JFK,2
2017-09-13,705,LGA,2
2017-09-13,761,LGA,2
2017-09-14,1,JFK,2
2017-09-14,1105,JFK,2
2017-09-14,1131,LGA,2
2017-09-14,1161,LGA,2
2017-09-14,1407,JFK,2
2017-09-14,1415,JFK,2
2017-09-14,163,JFK,2
2017-09-14,1982,LGA,2
2017-09-14,211,JFK,2
2017-09-14,2131,LGA,2
2017-09-14,23,JFK,2
2017-09-14,2802,JFK,2
2017-09-14,343,LGA,2
2017-09-14,345,LGA,2
2017-09-14,361,LGA,2
2017-09-14,371,LGA,2
2017-09-14,45,JFK,2
2017-09-14,461,LGA,2
2017-09-14,477,JFK,2
2017-09-14,509,LGA,2
2017-09-14,5396,LGA,2
2017-09-14,622,LGA,2
2017-09-14,65,JFK,2
2017-09-14,705,LGA,2
2017-09-14,761,LGA,2
2017-09-15,1,JFK,2
2017-09-15,1105,JFK,2
2017-09-15,1131,LGA,2
2017-09-15,1161,LGA,2
2017-09-15,1407,JFK,2
2017-09-15,1415,JFK,2
2017-09-15,163,JFK,2
2017-09-15,1982,LGA,2
2017-09-15,211,JFK,2
2017-09-15,2131,LGA,2
2017-09-15,23,JFK,2
2017-09-15,2802,JFK,2
2017-09-15,343,LGA,2
2017-09-15,345,LGA,2
2017-09-15,361,LGA,2
2017-09-15,371,LGA,2
2017-09-15,423,JFK,2
2017-09-15,45,JFK,2
2017-09-15,461,LGA,2
2017-09-15,477,JFK,2
2017-09-15,509,LGA,2
2017-09-15,5396,LGA,2
2017-09-15,622,LGA,2
2017-09-15,65,JFK,2
2017-09-15,705,LGA,2
2017-09-15,761,LGA,2
2017-09-16,1,JFK,2
2017-09-16,1105,JFK,2
2017-09-16,1131,LGA,2
2017-09-16,1407,JFK,2
2017-09-16,211,JFK,2
2017-09-16,23,JFK,2
2017-09-16,2802,JFK,2
2017-09-16,423,JFK,2
2017-09-16,761,LGA,2
2017-09-17,1,JFK,2
2017-09-17,1105,JFK,2
2017-09-17,1131,LGA,2
2017-09-17,1407,JFK,2
2017-09-17,1415,JFK,2
2017-09-17,163,JFK,2
2017-09-17,211,JFK,2
2017-09-17,23,JFK,2
2017-09-17,343,LGA,2
2017-09-17,345,LGA,2
2017-09-17,361,LGA,2
2017-09-17,371,LGA,2
2017-09-17,423,JFK,2
2017-09-17,4302,LGA,2
2017-09-17,461,LGA,2
2017-09-17,477,JFK,2
2017-09-17,509,LGA,2
2017-09-17,5396,LGA,2
2017-09-17,622,LGA,2
2017-09-17,65,JFK,2
2017-09-17,705,LGA,2
2017-09-17,761,LGA,2
2017-09-18,1,JFK,2
2017-09-18,1105,JFK,2
2017-09-18,1131,LGA,2
2017-09-18,1161,LGA,2
2017-09-18,1407,JFK,2
2017-09-18,1415,JFK,2
2017-09-18,163,JFK,2
2017-09-18,1982,LGA,2
2017-09-18,211,JFK,2
2017-09-18,2131,LGA,2
2017-09-18,23,JFK,2
2017-09-18,2802,JFK,2
2017-09-18,343,LGA,2
2017-09-18,345,LGA,2
2017-09-18,361,LGA,2
2017-09-18,371,LGA,2
2017-09-18,423,JFK,2
2017-09-18,45,JFK,2
2017-09-18,461,LGA,2
2017-09-18,477,JFK,2
2017-09-18,509,LGA,2
2017-09-18,5396,LGA,2
2017-09-18,622,LGA,2
2017-09-18,65,JFK,2
2017-09-18,705,LGA,2
2017-09-18,761,LGA,2
2017-09-19,1,JFK,2
2017-09-19,1105,JFK,2
2017-09-19,1131,LGA,2
2017-09-19,1161,LGA,2
2017-09-19,1407,JFK,2
2017-09-19,1415,JFK,2
2017-09-19,163,JFK,2
2017-09-19,211,JFK,2
2017-09-19,2131,LGA,2
2017-09-19,23,JFK,2
2017-09-19,2802,JFK,2
2017-09-19,343,LGA,2
2017-09-19,361,LGA,2
2017-09-19,371,LGA,2
2017-09-19,423,JFK,2
2017-09-19,45,JFK,2
2017-09-19,461,LGA,2
2017-09-19,477,JFK,2
2017-09-19,5396,LGA,2
2017-09-19,622,LGA,2
2017-09-19,705,LGA,2
2017-09-19,761,LGA,2
2017-09-20,1,JFK,2
2017-09-20,1105,JFK,2
2017-09-20,1131,LGA,2
2017-09-20,1161,LGA,2
2017-09-20,1407,JFK,2
2017-09-20,1415,JFK,2
2017-09-20,163,JFK,2
2017-09-20,211,JFK,2
2017-09-20,2131,LGA,2
2017-09-20,23,JFK,2
2017-09-20,2802,JFK,2
2017-09-20,343,LGA,2
2017-09-20,361,LGA,2
2017-09-20,423,JFK,2
2017-09-20,45,JFK,2
2017-09-20,461,LGA,2
2017-09-20,477,JFK,2
2017-09-20,509,LGA,2
2017-09-20,5396,LGA,2
2017-09-20,622,LGA,2
2017-09-20,65,JFK,2
2017-09-20,705,LGA,2
2017-09-20,761,LGA,2
2017-09-21,1,JFK,2
2017-09-21,1105,JFK,2
2017-09-21,1131,LGA,2
2017-09-21,1161,LGA,2
2017-09-21,1407,JFK,2
2017-09-21,1415,JFK,2
2017-09-21,163,JFK,2
2017-09-21,1982,LGA,2
2017-09-21,211,JFK,2
2017-09-21,2131,LGA,2
2017-09-21,23,JFK,2
2017-09-21,2802,JFK,2
2017-09-21,343,LGA,2
2017-09-21,345,LGA,2
2017-09-21,361,LGA,2
2017-09-21,371,LGA,2
2017-09-21,423,JFK,2
2017-09-21,45,JFK,2
2017-09-21,461,LGA,2
2017-09-21,477,JFK,2
2017-09-21,509,LGA,2
2017-09-21,5396,LGA,2
2017-09-21,622,LGA,2
2017-09-21,65,JFK,2
2017-09-21,705,LGA,2
2017-09-21,761,LGA,2
2017-09-22,1,JFK,2
2017-09-22,1105,JFK,2
2017-09-22,1131,LGA,2
2017-09-22,1161,LGA,2
2017-09-22,1407,JFK,2
2017-09-22,1415,JFK,2
2017-09-22,163,JFK,2
2017-09-22,1982,LGA,2
2017-09-22,211,JFK,2
2017-09-22,2131,LGA,2
2017-09-22,23,JFK,2
2017-09-22,2802,JFK,2
2017-09-22,343,LGA,2
2017-09-22,361,LGA,2
2017-09-22,371,LGA,2
2017-09-22,423,JFK,2
2017-09-22,45,JFK,2
2017-09-22,461,LGA,2
2017-09-22,477,JFK,2
2017-09-22,509,LGA,2
2017-09-22,5396,LGA,2
2017-09-22,622,LGA,2
2017-09-22,65,JFK,2
2017-09-22,705,LGA,2
2017-09-22,761,LGA,2
2017-09-23,1,JFK,2
2017-09-23,1105,JFK,2
2017-09-23,1131,LGA,2
2017-09-23,1407,JFK,2
2017-09-23,211,JFK,2
2017-09-23,23,JFK,2
2017-09-23,2802,JFK,2
2017-09-23,423,JFK,2
2017-09-23,65,JFK,2
2017-09-23,761,LGA,2
2017-09-24,1,JFK,2
2017-09-24,1105,JFK,2
2017-09-24,1131,LGA,2
2017-09-24,1407,JFK,2
2017-09-24,1415,JFK,2
2017-09-24,163,JFK,2
2017-09-24,211,JFK,2
2017-09-24,23,JFK,2
2017-09-24,2802,JFK,2
2017-09-24,343,LGA,2
2017-09-24,345,LGA,2
2017-09-24,361,LGA,2
2017-09-24,371,LGA,2
2017-09-24,423,JFK,2
2017-09-24,4302,LGA,2
2017-09-24,461,LGA,2
2017-09-24,477,JFK,2
2017-09-24,509,LGA,2
2017-09-24,5396,LGA,2
2017-09-24,622,LGA,2
2017-09-24,65,JFK,2
2017-09-24,705,LGA,2
2017-09-24,761,LGA,2
2017-09-25,1,JFK,2
2017-09-25,1105,JFK,2
2017-09-25,1131,LGA,2
2017-09-25,1161,LGA,2
2017-09-25,1407,JFK,2
2017-09-25,1415,JFK,2
2017-09-25,163,JFK,2
2017-09-25,1982,LGA,2
2017-09-25,211,JFK,2
2017-09-25,2131,LGA,2
2017-09-25,23,JFK,2
2017-09-25,2802,JFK,2
2017-09-25,343,LGA,2
2017-09-25,345,LGA,2
2017-09-25,361,LGA,2
2017-09-25,371,LGA,2
2017-09-25,423,JFK,2
2017-09-25,461,LGA,2
2017-09-25,477,JFK,2
2017-09-25,509,LGA,2
2017-09-25,5396,LGA,2
2017-09-25,622,LGA,2
2017-09-25,65,JFK,2
2017-09-25,705,LGA,2
2017-09-25,761,LGA,2
2017-09-26,1,JFK,2
2017-09-26,1105,JFK,2
2017-09-26,1131,LGA,2
2017-09-26,1161,LGA,2
2017-09-26,1407,JFK,2
2017-09-26,1415,JFK,2
2017-09-26,163,JFK,2
2017-09-26,211,JFK,2
2017-09-26,2131,LGA,2
2017-09-26,23,JFK,2
2017-09-26,2802,JFK,2
2017-09-26,343,LGA,2
2017-09-26,361,LGA,2
2017-09-26,371,LGA,2
2017-09-26,423,JFK,2
2017-09-26,45,JFK,2
2017-09-26,461,LGA,2
2017-09-26,477,JFK,2
2017-09-26,5396,LGA,2
2017-09-26,622,LGA,2
2017-09-26,65,JFK,2
2017-09-26,705,LGA,2
2017-09-26,761,LGA,2
2017-09-27,1,JFK,2
2017-09-27,1105,JFK,2
2017-09-27,1131,LGA,2
2017-09-27,1161,LGA,2
2017-09-27,1407,JFK,2
2017-09-27,1415,JFK,2
2017-09-27,163,JFK,2
2017-09-27,211,JFK,2
2017-09-27,2131,LGA,2
2017-09-27,23,JFK,2
2017-09-27,2802,JFK,2
2017-09-27,343,LGA,2
2017-09-27,361,LGA,2
2017-09-27,423,JFK,2
2017-09-27,45,JFK,2
2017-09-27,461,LGA,2
2017-09-27,477,JFK,2
2017-09-27,509,LGA,2
2017-09-27,5396,LGA,2
2017-09-27,622,LGA,2
2017-09-27,65,JFK,2
2017-09-27,705,LGA,2
2017-09-27,761,LGA,2
2017-09-28,1,JFK,2
2017-09-28,1105,JFK,2
2017-09-28,1131,LGA,2
2017-09-28,1161,LGA,2
2017-09-28,1407,JFK,2
2017-09-28,1415,JFK,2
2017-09-28,163,JFK,2
2017-09-28,1982,LGA,2
2017-09-28,211,JFK,2
2017-09-28,2131,LGA,2
2017-09-28,23,JFK,2
2017-09-28,2802,JFK,2
2017-09-28,343,LGA,2
2017-09-28,345,LGA,2
2017-09-28,361,LGA,2
2017-09-28,371,LGA,2
2017-09-28,423,JFK,2
2017-09-28,45,JFK,2
2017-09-28,461,LGA,2
2017-09-28,477,JFK,2
2017-09-28,509,LGA,2
2017-09-28,5396,LGA,2
2017-09-28,622,LGA,2
2017-09-28,65,JFK,2
2017-09-28,705,LGA,2
2017-09-28,761,LGA,2
2017-09-29,1,JFK,2
2017-09-29,1105,JFK,2
2017-09-29,1131,LGA,2
2017-09-29,1161,LGA,2
2017-09-29,1407,JFK,2
2017-09-29,1415,JFK,2
2017-09-29,163,JFK,2
2017-09-29,1982,LGA,2
2017-09-29,211,JFK,2
2017-09-29,2131,LGA,2
2017-09-29,23,JFK,2
2017-09-29,2802,JFK,2
2017-09-29,343,LGA,2
2017-09-29,345,LGA,2
2017-09-29,361,LGA,2
2017-09-29,371,LGA,2
2017-09-29,423,JFK,2
2017-09-29,45,JFK,2
2017-09-29,461,LGA,2
2017-09-29,477,JFK,2
2017-09-29,509,LGA,2
2017-09-29,5396,LGA,2
2017-09-29,65,JFK,2
2017-09-29,705,LGA,2
2017-09-29,761,LGA,2
2017-09-30,1,JFK,2
2017-09-30,1105,JFK,2
2017-09-30,1131,LGA,2
2017-09-30,1407,JFK,2
2017-09-30,2056,LGA,2
2017-09-30,211,JFK,2
2017-09-30,23,JFK,2
2017-09-30,2802,JFK,2
2017-09-30,423,JFK,2
2017-09-30,65,JFK,2
2017-09-30,761,LGA,2
2017-10-01,1,JFK,2
2017-10-01,1105,JFK,2
2017-10-01,1131,LGA,2
2017-10-01,1161,LGA,2
2017-10-01,1407,JFK,2
2017-10-01,1415,JFK,2
2017-10-01,163,JFK,2
2017-10-01,213,JFK,2
2017-10-01,23,JFK,2
2017-10-01,345,LGA,2
2017-10-01,371,LGA,2
2017-10-01,423,JFK,2
2017-10-01,461,LGA,2
2017-10-01,477,JFK,2
2017-10-01,486,JFK,2
2017-10-01,509,LGA,2
2017-10-01,622,LGA,2
2017-10-01,65,JFK,2
2017-10-01,761,LGA,2
2017-10-02,1,JFK,2
2017-10-02,1105,JFK,2
2017-10-02,1131,LGA,2
2017-10-02,1161,LGA,2
2017-10-02,1167,LGA,2
2017-10-02,1171,LGA,2
2017-10-02,1407,JFK,2
2017-10-02,1415,JFK,2
2017-10-02,163,JFK,2
2017-10-02,211,JFK,2
2017-10-02,2131,LGA,2
2017-10-02,23,JFK,2
2017-10-02,345,LGA,2
2017-10-02,371,LGA,2
2017-10-02,423,JFK,2
2017-10-02,461,LGA,2
2017-10-02,477,JFK,2
2017-10-02,483,JFK,2
2017-10-02,486,JFK,2
2017-10-02,509,LGA,2
2017-10-02,622,LGA,2
2017-10-02,632,LGA,2
2017-10-02,65,JFK,2
2017-10-02,761,LGA,2
2017-10-03,1,JFK,2
2017-10-03,1105,JFK,2
2017-10-03,1131,LGA,2
2017-10-03,1161,LGA,2
2017-10-03,1167,LGA,2
2017-10-03,1171,LGA,2
2017-10-03,1407,JFK,2
2017-10-03,1415,JFK,2
2017-10-03,163,JFK,2
2017-10-03,211,JFK,2
2017-10-03,213,JFK,2
2017-10-03,2131,LGA,2
2017-10-03,23,JFK,2
2017-10-03,371,LGA,2
2017-10-03,423,JFK,2
2017-10-03,461,LGA,2
2017-10-03,477,JFK,2
2017-10-03,486,JFK,2
2017-10-03,622,LGA,2
2017-10-03,632,LGA,2
2017-10-03,65,JFK,2
2017-10-03,761,LGA,2
2017-10-04,1,JFK,2
2017-10-04,1105,JFK,2
2017-10-04,1131,LGA,2
2017-10-04,1161,LGA,2
2017-10-04,1167,LGA,2
2017-10-04,1171,LGA,2
2017-10-04,1407,JFK,2
2017-10-04,1415,JFK,2
2017-10-04,163,JFK,2
2017-10-04,211,JFK,2
2017-10-04,2131,LGA,2
2017-10-04,23,JFK,2
2017-10-04,371,LGA,2
2017-10-04,423,JFK,2
2017-10-04,461,LGA,2
2017-10-04,477,JFK,2
2017-10-04,486,JFK,2
2017-10-04,509,LGA,2
2017-10-04,622,LGA,2
2017-10-04,632,LGA,2
2017-10-04,65,JFK,2
2017-10-04,761,LGA,2
2017-10-05,1,JFK,2
2017-10-05,1105,JFK,2
2017-10-05,1131,LGA,2
2017-10-05,1161,LGA,2
2017-10-05,1167,LGA,2
2017-10-05,1171,LGA,2
2017-10-05,1407,JFK,2
2017-10-05,1415,JFK,2
2017-10-05,163,JFK,2
2017-10-05,1873,LGA,2
2017-10-05,211,JFK,2
2017-10-05,213,JFK,2
2017-10-05,2131,LGA,2
2017-10-05,23,JFK,2
2017-10-05,2602,JFK,2
2017-10-05,345,LGA,2
2017-10-05,371,LGA,2
2017-10-05,423,JFK,2
2017-10-05,461,LGA,2
2017-10-05,477,JFK,2
2017-10-05,483,JFK,2
2017-10-05,486,JFK,2
2017-10-05,509,LGA,2
2017-10-05,622,LGA,2
2017-10-05,632,LGA,2
2017-10-05,65,JFK,2
2017-10-05,761,LGA,2
2017-10-06,1,JFK,2
2017-10-06,1105,JFK,2
2017-10-06,1131,LGA,2
2017-10-06,1161,LGA,2
2017-10-06,1167,LGA,2
2017-10-06,1171,LGA,2
2017-10-06,1407,JFK,2
2017-10-06,1415,JFK,2
2017-10-06,163,JFK,2
2017-10-06,1873,LGA,2
2017-10-06,211,JFK,2
2017-10-06,2131,LGA,2
2017-10-06,23,JFK,2
2017-10-06,2602,JFK,2
2017-10-06,371,LGA,2
2017-10-06,423,JFK,2
2017-10-06,461,LGA,2
2017-10-06,477,JFK,2
2017-10-06,486,JFK,2
2017-10-06,509,LGA,2
2017-10-06,622,LGA,2
2017-10-06,632,LGA,2
2017-10-06,65,JFK,2
2017-10-06,761,LGA,2
2017-10-07,1,JFK,2
2017-10-07,1105,JFK,2
2017-10-07,1131,LGA,2
2017-10-07,1161,LGA,2
2017-10-07,1407,JFK,2
2017-10-07,1415,JFK,2
2017-10-07,423,JFK,2
2017-10-07,486,JFK,2
2017-10-07,65,JFK,2
2017-10-07,761,LGA,2
2017-10-08,1,JFK,2
2017-10-08,1105,JFK,2
2017-10-08,1131,LGA,2
2017-10-08,1161,LGA,2
2017-10-08,1407,JFK,2
2017-10-08,1415,JFK,2
2017-10-08,163,JFK,2
2017-10-08,1873,LGA,2
2017-10-08,211,JFK,2
2017-10-08,213,JFK,2
2017-10-08,23,JFK,2
2017-10-08,345,LGA,2
2017-10-08,371,LGA,2
2017-10-08,423,JFK,2
2017-10-08,461,LGA,2
2017-10-08,477,JFK,2
2017-10-08,483,JFK,2
2017-10-08,509,LGA,2
2017-10-08,622,LGA,2
2017-10-08,65,JFK,2
2017-10-08,761,LGA,2
2017-10-09,1,JFK,2
2017-10-09,1105,JFK,2
2017-10-09,1131,LGA,2
2017-10-09,1161,LGA,2
2017-10-09,1167,LGA,2
2017-10-09,1171,LGA,2
2017-10-09,1407,JFK,2
2017-10-09,1415,JFK,2
2017-10-09,163,JFK,2
2017-10-09,1873,LGA,2
2017-10-09,211,JFK,2
2017-10-09,2131,LGA,2
2017-10-09,23,JFK,2
2017-10-09,2602,JFK,2
2017-10-09,345,LGA,2
2017-10-09,371,LGA,2
2017-10-09,423,JFK,2
2017-10-09,461,LGA,2
2017-10-09,477,JFK,2
2017-10-09,483,JFK,2
2017-10-09,486,JFK,2
2017-10-09,509,LGA,2
2017-10-09,622,LGA,2
2017-10-09,632,LGA,2
2017-10-09,65,JFK,2
2017-10-09,761,LGA,2
2017-10-10,1,JFK,2
2017-10-10,1105,JFK,2
2017-10-10,1131,LGA,2
2017-10-10,1161,LGA,2
2017-10-10,1167,LGA,2
2017-10-10,1171,LGA,2
2017-10-10,1407,JFK,2
2017-10-10,1415,JFK,2
2017-10-10,163,JFK,2
2017-10-10,1873,LGA,2
2017-10-10,211,JFK,2
2017-10-10,213,JFK,2
2017-10-10,2131,LGA,2
2017-10-10,23,JFK,2
2017-10-10,2602,JFK,2
2017-10-10,345,LGA,2
2017-10-10,371,LGA,2
2017-10-10,423,JFK,2
2017-10-10,461,LGA,2
2017-10-10,477,JFK,2
2017-10-10,486,JFK,2
2017-10-10,622,LGA,2
2017-10-10,632,LGA,2
2017-10-10,65,JFK,2
2017-10-10,761,LGA,2
2017-10-11,1,JFK,2
2017-10-11,1105,JFK,2
2017-10-11,1131,LGA,2
2017-10-11,1161,LGA,2
2017-10-11,1167,LGA,2
2017-10-11,1171,LGA,2
2017-10-11,1407,JFK,2
2017-10-11,1415,JFK,2
2017-10-11,163,JFK,2
2017-10-11,1873,LGA,2
2017-10-11,211,JFK,2
2017-10-11,2131,LGA,2
2017-10-11,23,JFK,2
2017-10-11,2602,JFK,2
2017-10-11,371,LGA,2
2017-10-11,423,JFK,2
2017-10-11,461,LGA,2
2017-10-11,477,JFK,2
2017-10-11,486,JFK,2
2017-10-11,509,LGA,2
2017-10-11,622,LGA,2
2017-10-11,632,LGA,2
2017-10-11,65,JFK,2
2017-10-11,761,LGA,2
2017-10-12,1,JFK,2
2017-10-12,1105,JFK,2
2017-10-12,1131,LGA,2
2017-10-12,1161,LGA,2
2017-10-12,1167,LGA,2
2017-10-12,1171,LGA,2
2017-10-12,1407,JFK,2
2017-10-12,1415,JFK,2
2017-10-12,163,JFK,2
2017-10-12,1873,LGA,2
2017-10-12,211,JFK,2
2017-10-12,213,JFK,2
2017-10-12,2131,LGA,2
2017-10-12,23,JFK,2
2017-10-12,2602,JFK,2
2017-10-12,345,LGA,2
2017-10-12,371,LGA,2
2017-10-12,423,JFK,2
2017-10-12,461,LGA,2
2017-10-12,477,JFK,2
2017-10-12,486,JFK,2
2017-10-12,509,LGA,2
2017-10-12,622,LGA,2
2017-10-12,632,LGA,2
2017-10-12,65,JFK,2
2017-10-12,761,LGA,2
2017-10-13,1,JFK,2
2017-10-13,1105,JFK,2
2017-10-13,1131,LGA,2
2017-10-13,1161,LGA,2
2017-10-13,1167,LGA,2
2017-10-13,1171,LGA,2
2017-10-13,1407,JFK,2
2017-10-13,1415,JFK,2
2017-10-13,163,JFK,2
2017-10-13,1873,LGA,2
2017-10-13,211,JFK,2
2017-10-13,2131,LGA,2
2017-10-13,23,JFK,2
2017-10-13,2602,JFK,2
2017-10-13,345,LGA,2
2017-10-13,371,LGA,2
2017-10-13,423,JFK,2
2017-10-13,461,LGA,2
2017-10-13,477,JFK,2
2017-10-13,486,JFK,2
2017-10-13,509,LGA,2
2017-10-13,622,LGA,2
2017-10-13,632,LGA,2
2017-10-13,65,JFK,2
2017-10-13,761,LGA,2
2017-10-14,1,JFK,2
2017-10-14,1105,JFK,2
2017-10-14,1131,LGA,2
2017-10-14,1161,LGA,2
2017-10-14,1407,JFK,2
2017-10-14,1415,JFK,2
2017-10-14,423,JFK,2
2017-10-14,486,JFK,2
2017-10-14,65,JFK,2
2017-10-14,761,LGA,2
2017-10-15,1,JFK,2
2017-10-15,1105,JFK,2
2017-10-15,1131,LGA,2
2017-10-15,1161,LGA,2
2017-10-15,1407,JFK,2
2017-10-15,1415,JFK,2
2017-10-15,163,JFK,2
2017-10-15,1873,LGA,2
2017-10-15,211,JFK,2
2017-10-15,213,JFK,2
2017-10-15,23,JFK,2
2017-10-15,2602,JFK,2
2017-10-15,345,LGA,2
2017-10-15,371,LGA,2
2017-10-15,423,JFK,2
2017-10-15,461,LGA,2
2017-10-15,477,JFK,2
2017-10-15,483,JFK,2
2017-10-15,486,JFK,2
2017-10-15,509,LGA,2
2017-10-15,622,LGA,2
2017-10-15,65,JFK,2
2017-10-15,761,LGA,2
2017-10-16,1,JFK,2
2017-10-16,1105,JFK,2
2017-10-16,1131,LGA,2
2017-10-16,1161,LGA,2
2017-10-16,1167,LGA,2
2017-10-16,1171,LGA,2
2017-10-16,1407,JFK,2
2017-10-16,1415,JFK,2
2017-10-16,163,JFK,2
2017-10-16,1873,LGA,2
2017-10-16,211,JFK,2
2017-10-16,2131,LGA,2
2017-10-16,23,JFK,2
2017-10-16,2602,JFK,2
2017-10-16,345,LGA,2
2017-10-16,371,LGA,2
2017-10-16,423,JFK,2
2017-10-16,461,LGA,2
2017-10-16,477,JFK,2
2017-10-16,483,JFK,2
2017-10-16,486,JFK,2
2017-10-16,509,LGA,2
2017-10-16,622,LGA,2
2017-10-16,632,LGA,2
2017-10-16,65,JFK,2
2017-10-16,761,LGA,2
2017-10-17,1,JFK,2
2017-10-17,1105,JFK,2
2017-10-17,1131,LGA,2
2017-10-17,1161,LGA,2
2017-10-17,1167,LGA,2
2017-10-17,1171,LGA,2
2017-10-17,1407,JFK,2
2017-10-17,1415,JFK,2
2017-10-17,163,JFK,2
2017-10-17,1873,LGA,2
2017-10-17,211,JFK,2
2017-10-17,213,JFK,2
2017-10-17,2131,LGA,2
2017-10-17,23,JFK,2
2017-10-17,2602,JFK,2
2017-10-17,345,LGA,2
2017-10-17,371,LGA,2
2017-10-17,423,JFK,2
2017-10-17,461,LGA,2
2017-10-17,477,JFK,2
2017-10-17,486,JFK,2
2017-10-17,622,LGA,2
2017-10-17,632,LGA,2
2017-10-17,65,JFK,2
2017-10-17,761,LGA,2
2017-10-18,1,JFK,2
2017-10-18,1105,JFK,2
2017-10-18,1131,LGA,2
2017-10-18,1161,LGA,2
2017-10-18,1167,LGA,2
2017-10-18,1171,LGA,2
2017-10-18,1407,JFK,2
2017-10-18,1415,JFK,2
2017-10-18,163,JFK,2
2017-10-18,1873,LGA,2
2017-10-18,211,JFK,2
2017-10-18,2131,LGA,2
2017-10-18,23,JFK,2
2017-10-18,2602,JFK,2
2017-10-18,371,LGA,2
2017-10-18,423,JFK,2
2017-10-18,461,LGA,2
2017-10-18,477,JFK,2
2017-10-18,486,JFK,2
2017-10-18,509,LGA,2
2017-10-18,622,LGA,2
2017-10-18,632,LGA,2
2017-10-18,65,JFK,2
2017-10-18,761,LGA,2
2017-10-19,1,JFK,2
2017-10-19,1105,JFK,2
2017-10-19,1131,LGA,2
2017-10-19,1161,LGA,2
2017-10-19,1167,LGA,2
2017-10-19,1171,LGA,2
2017-10-19,1407,JFK,2
2017-10-19,1415,JFK,2
2017-10-19,163,JFK,2
2017-10-19,1873,LGA,2
2017-10-19,211,JFK,2
2017-10-19,213,JFK,2
2017-10-19,2131,LGA,2
2017-10-19,23,JFK,2
2017-10-19,2602,JFK,2
2017-10-19,345,LGA,2
2017-10-19,371,LGA,2
2017-10-19,423,JFK,2
2017-10-19,461,LGA,2
2017-10-19,477,JFK,2
2017-10-19,486,JFK,2
2017-10-19,509,LGA,2
2017-10-19,622,LGA,2
2017-10-19,632,LGA,2
2017-10-19,65,JFK,2
2017-10-19,761,LGA,2
2017-10-20,1,JFK,2
